ID,学区,学区No.,学区ごとNo,URL,経度,緯度
709,黒石,10,53,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3032634,34.84735556
710,黒石,10,54,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3024717,34.85123674
711,黒石,10,55,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3047692,34.84788806
712,黒石,10,56,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3003606,34.84750895
713,黒石,10,57,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3011864,34.84735506
714,黒石,10,58,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3020589,34.85016365
716,黒石,10,60,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3043209,34.84824839
717,黒石,10,61,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3031245,34.84733838
718,黒石,10,62,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2885006,34.84946417
719,黒石,10,63,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2899051,34.8487775
720,黒石,10,64,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2892426,34.85072701
722,黒石,10,66,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2925903,34.84975311
723,黒石,10,67,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2897975,34.85005617
724,黒石,10,68,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2928303,34.84981175
725,黒石,10,69,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2894875,34.85026451
726,黒石,10,70,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2896289,34.8507348
727,黒石,10,71,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2888704,34.85042202
728,黒石,10,72,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2890112,34.85048446
729,黒石,10,73,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2894531,34.85046891
730,黒石,10,74,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.292069,34.84994865
731,黒石,10,75,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2928192,34.84971645
732,黒石,10,76,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2927031,34.84980423
733,黒石,10,77,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2928095,34.84963223
734,黒石,10,78,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3017223,34.84406648
735,黒石,10,79,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2991642,34.84414729
736,黒石,10,80,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3022609,34.84515726
737,黒石,10,81,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2974481,34.84218919
738,黒石,10,82,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3014956,34.8454353
739,黒石,10,83,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3008258,34.84520639
740,黒石,10,84,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3007889,34.84545587
741,黒石,10,85,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2995345,34.8461787
742,黒石,10,86,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2976917,34.84497918
743,黒石,10,87,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2976237,34.850867
744,黒石,10,88,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2988478,34.85383035
745,黒石,10,89,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.298182,34.85721949
746,黒石,10,90,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3014842,34.85546476
747,黒石,10,91,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2974321,34.85486616
748,黒石,10,92,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2978051,34.85143668
749,黒石,10,93,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2969318,34.85235367
750,黒石,10,94,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2916704,34.84583283
751,黒石,10,95,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2927914,34.84614252
752,黒石,10,96,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2907207,34.84407338
753,黒石,10,97,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2915495,34.84493419
754,黒石,10,98,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2918308,34.84572889
755,黒石,10,99,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2943293,34.84546315
757,黒石,10,101,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2917861,34.84459834
758,黒石,10,102,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3058179,34.84579503
759,黒石,10,103,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3052792,34.84613286
760,黒石,10,104,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3030245,34.847052
761,黒石,10,105,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3001511,34.8460856
762,黒石,10,106,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3012737,34.84627837
763,黒石,10,107,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3013909,34.84665647
764,黒石,10,108,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3013761,34.84687506
765,黒石,10,109,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3009584,34.84625667
766,黒石,10,110,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3012622,34.84648029
767,黒石,10,111,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3023711,34.84599448
768,黒石,10,112,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3009598,34.84652865
769,黒石,10,113,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3057909,34.84724919
770,黒石,10,114,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.30096,34.84641975
771,黒石,10,115,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.300974,34.84608478
772,黒石,10,116,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3066873,34.84688199
773,黒石,10,117,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3016764,34.84680839
774,大井川東,11,1,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.28133,34.81485224
775,大井川東,11,2,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2842064,34.81483141
776,大井川東,11,3,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2884654,34.81659032
777,大井川東,11,4,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2932534,34.81795729
778,大井川東,11,5,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2824622,34.81680394
779,大井川東,11,6,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2865445,34.81037203
780,大井川東,11,7,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2924709,34.80382198
781,大井川東,11,8,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2905356,34.80216973
782,大井川東,11,9,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2898778,34.80364669
783,大井川東,11,10,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2991731,34.80857169
784,大井川東,11,11,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3051489,34.81057534
785,大井川東,11,12,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.306182,34.80720367
786,大井川東,11,13,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3020561,34.80896532
787,大井川東,11,14,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3121078,34.81272951
788,大井川東,11,15,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3153206,34.81201981
789,大井川東,11,16,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3065176,34.80998921
790,大井川東,11,17,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2807965,34.8141153
791,大井川西,12,1,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2559479,34.81873839
792,大井川西,12,2,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2522772,34.81677202
793,大井川西,12,3,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2559492,34.81450369
794,大井川西,12,4,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2545009,34.81259862
795,大井川西,12,5,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2646675,34.81202642
796,大井川西,12,6,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2520842,34.8172056
797,大井川西,12,7,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2603614,34.80517501
798,大井川西,12,8,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2627609,34.81120452
799,大井川西,12,9,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2593006,34.80803563
800,大井川西,12,10,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2628225,34.80811475
801,大井川西,12,11,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2574718,34.80514251
802,大井川西,12,12,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2602403,34.8037495
803,大井川西,12,13,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2592275,34.80532061
804,大井川西,12,14,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2578731,34.80447313
806,大井川西,12,16,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2603665,34.80551479
807,大井川西,12,17,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2632539,34.80341391
808,大井川西,12,18,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2666295,34.80831756
809,大井川西,12,19,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2670476,34.80925528
810,大井川西,12,20,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.267837,34.80643339
811,大井川西,12,21,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2671478,34.80874451
812,大井川西,12,22,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2649448,34.80604948
813,大井川西,12,23,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2643761,34.80684034
814,大井川西,12,24,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2647318,34.79946892
815,大井川西,12,25,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.26689,34.81283619
816,大井川西,12,26,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2746259,34.8081864
817,大井川西,12,27,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2661215,34.81663723
818,大井川西,12,28,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.259125,34.82112008
819,大井川西,12,29,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2637801,34.82045786
820,大井川西,12,30,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.276157,34.81788557
821,大井川西,12,31,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2713382,34.81745697
822,大井川西,12,32,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.269852,34.81454142
823,大井川西,12,33,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2719676,34.81677003
824,大井川西,12,34,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.269884,34.81517334
825,大井川西,12,35,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2737445,34.81539757
826,大井川西,12,36,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2712053,34.80950811
827,大井川南,13,1,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.298325,34.80107755
828,大井川南,13,2,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3014784,34.80176509
829,大井川南,13,3,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2994065,34.80171256
830,大井川南,13,4,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3053683,34.80149758
831,大井川南,13,5,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3002851,34.80168723
832,大井川南,13,6,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3063272,34.79491896
833,大井川南,13,7,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3048406,34.79514503
834,大井川南,13,8,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3047647,34.79584285
836,大井川南,13,10,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3058567,34.7966253
837,大井川南,13,11,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.308647,34.79605113
838,大井川南,13,12,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3093456,34.79654724
839,大井川南,13,13,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3073978,34.79770639
840,大井川南,13,14,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3098659,34.7970684
841,大井川南,13,15,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3099517,34.79754255
842,大井川南,13,16,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3091278,34.79770452
843,大井川南,13,17,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3098712,34.79922282
844,大井川南,13,18,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.311835,34.79949722
845,大井川南,13,19,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.310802,34.79979898
846,大井川南,13,20,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3104478,34.79675171
847,大井川南,13,21,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3127981,34.79985787
848,大井川南,13,22,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2812767,34.79592452
849,大井川南,13,23,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2871953,34.79684201
850,大井川南,13,24,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2895303,34.79630535
851,大井川南,13,25,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2912156,34.79946784
852,大井川南,13,26,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2892754,34.79854451
853,大井川南,13,27,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2910179,34.79966114
854,大井川南,13,28,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2962767,34.79574203
855,大井川南,13,29,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2964845,34.79620224
856,大井川南,13,30,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2939242,34.79810695
857,大井川南,13,31,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2936331,34.79852646
858,大井川南,13,32,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2943295,34.79973169
859,大井川南,13,33,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2952819,34.80033144
860,大井川南,13,34,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2969636,34.79754618
862,大井川南,13,36,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2974462,34.79610585
865,大井川南,13,39,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3019245,34.78924647
866,大井川南,13,40,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3037989,34.78964617
867,大井川南,13,41,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3043154,34.78987057
868,大井川南,13,42,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3048328,34.79059477
869,大井川南,13,43,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3041667,34.79156119
871,大井川南,13,45,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3049583,34.79205063
872,大井川南,13,46,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3059836,34.79231478
873,大井川南,13,47,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2787475,34.79221919
874,大井川南,13,48,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2812131,34.79227584
875,大井川南,13,49,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2740753,34.79351057
876,大井川南,13,50,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2765926,34.79220254
877,大井川南,13,51,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2796022,34.79359697
878,大井川南,13,52,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2782153,34.78990452
879,大井川南,13,53,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2823192,34.78837612
880,大井川南,13,54,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2832559,34.79002313
881,大井川南,13,55,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2850097,34.78905703
882,大井川南,13,56,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2819198,34.78773697
883,大井川南,13,57,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2815692,34.78704452
884,大井川南,13,58,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2861731,34.7860303
885,大井川南,13,59,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2837326,34.78539945
887,大井川南,13,61,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2841531,34.78437897
888,大井川南,13,62,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2879484,34.78762231
890,大井川南,13,64,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2912873,34.7877359
891,大井川南,13,65,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2969598,34.78044286
892,大井川南,13,66,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2964953,34.78038619
893,大井川南,13,67,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2968953,34.77989311
894,大井川南,13,68,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2964895,34.7795
895,大井川南,13,69,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2886472,34.79244891
896,大井川南,13,70,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2915223,34.79172338
897,大井川南,13,71,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2935847,34.7926842
898,大井川南,13,72,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2941045,34.79262197
899,大井川南,13,73,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3002686,34.7908031
900,大井川南,13,74,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2990865,34.78885363
901,大井川南,13,75,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3008734,34.7882
902,大井川南,13,76,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3023175,34.78865392
903,大井川南,13,77,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2998301,34.78564064
904,大井川南,13,78,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2973964,34.78346092
905,大井川南,13,79,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2997375,34.78407728
906,大井川南,13,80,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2991992,34.78280671
907,大井川南,13,81,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2961703,34.78250202
908,大井川南,13,82,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.296302,34.78152672
909,大井川南,13,83,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2970681,34.78103398
910,大井川南,13,84,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2976887,34.78245668
911,大井川南,13,85,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2983459,34.78151282
889,大井川南,13,63,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2897673,34.78692145
886,大井川南,13,60,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.282726,34.7854349
864,大井川南,13,38,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3032473,34.79107732
863,大井川南,13,37,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2999364,34.79469707
861,大井川南,13,35,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2976839,34.7976757
835,大井川南,13,9,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3061382,34.79529514
805,大井川西,12,15,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2608812,34.80347976
756,黒石,10,100,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2909109,34.8449163
721,黒石,10,65,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2915043,34.85029202
715,黒石,10,59,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3063791,34.84787121
683,黒石,10,27,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3050003,34.84320977
579,港,9,58,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.329214,34.83986183
419,大富,7,18,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2960273,34.8354379
406,大富,7,5,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.288195,34.83052688
402,大富,7,1,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2952754,34.82970118
399,小川,6,39,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3233254,34.8491516
396,小川,6,36,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3194882,34.84990636
336,豊田,5,35,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.298108,34.85947152
288,焼津南,4,36,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3241448,34.86116011
283,焼津南,4,31,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3236721,34.86127013
149,焼津東,2,57,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.316975,34.87458444
143,焼津東,2,51,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3191513,34.87387266
50,東益津,1,50,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3103308,34.88492742
628,港,9,107,,138.3214321,34.84537847
631,港,9,110,,138.3208354,34.84461351
